name,latitude,longitude,datetime,temp,dew,precip,windgust,windspeed,cloudcover,solarradiation,solarenergy,uvindex
Manila,14.596,120.977,2025-10-12T02:00:00,25.9,24.7,0,7.2,0.6,93.6,0,0,0
Manila,14.596,120.977,2025-10-12T03:00:00,26,26,0.3,7.2,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-12T04:00:00,26,26,0.6,11.9,1.8,89.2,0,0,0
Manila,14.596,120.977,2025-10-12T05:00:00,25.7,24.5,0,11.9,3.7,77,0,0,0
Manila,14.596,120.977,2025-10-12T06:00:00,26,26,0.1,12.6,3.6,90.4,3,0,0
Manila,14.596,120.977,2025-10-12T07:00:00,27,26,0,14.8,5.4,90.4,51,0.2,1
Manila,14.596,120.977,2025-10-12T08:00:00,26.2,24.4,0,15.5,4.2,46.2,199,0.7,2
Manila,14.596,120.977,2025-10-12T09:00:00,29,25,0,18.4,9.4,55.2,656,2.4,7
Manila,14.596,120.977,2025-10-12T10:00:00,31,24,0.1,19.1,5.4,50.3,628,2.3,6
Manila,14.596,120.977,2025-10-12T11:00:00,30.7,23.3,0,24.1,7.5,58.8,288,1,3
Manila,14.596,120.977,2025-10-12T12:00:00,31.2,25.7,0.2,24.5,10.1,47.6,321,1.2,3
Manila,14.596,120.977,2025-10-12T13:00:00,30.2,24.6,0.7,22.7,13.4,56.7,678,2.4,7
Manila,14.596,120.977,2025-10-12T14:00:00,33.3,22.8,0.6,19.8,7.9,54.7,358,1.3,4
Manila,14.596,120.977,2025-10-12T15:00:00,33,25,0.1,17.3,11.2,25.2,188,0.7,2
Manila,14.596,120.977,2025-10-12T16:00:00,31,25.5,0.1,17.6,10.1,49.1,24,0.1,0
Manila,14.596,120.977,2025-10-12T17:00:00,29.1,24.6,0.5,16.6,4.4,56.1,7,0,0
Manila,14.596,120.977,2025-10-12T18:00:00,28,26,0.1,13.3,7.6,90.9,0,0,0
Manila,14.596,120.977,2025-10-12T19:00:00,27,25,0,7.6,8,57,0,0,0
Manila,14.596,120.977,2025-10-12T20:00:00,27.8,24.9,0,6.8,4.3,77.5,0,0,0
Manila,14.596,120.977,2025-10-12T21:00:00,27,27,0,7.6,7.5,25.5,0,0,0
Manila,14.596,120.977,2025-10-12T22:00:00,27.8,27,0,7.9,7.7,38,0,0,0
Manila,14.596,120.977,2025-10-12T23:00:00,26.7,25,0.2,7.9,0.5,46.9,0,0,0
Manila,14.596,120.977,2025-10-13T00:00:00,27.8,25.5,0,7.6,11.4,89.9,0,0,0
Manila,14.596,120.977,2025-10-13T01:00:00,27,26,0,7.6,3.6,90.1,0,0,0
Manila,14.596,120.977,2025-10-13T02:00:00,26.7,24.8,0,8.3,4,66.8,0,0,0
Manila,14.596,120.977,2025-10-13T03:00:00,26.2,25.5,0.1,9.4,14.6,91.4,0,0,0
Manila,14.596,120.977,2025-10-13T04:00:00,26.2,26.2,0.4,8.3,12.5,38,0,0,0
Manila,14.596,120.977,2025-10-13T05:00:00,25.7,24.8,0.1,11.2,4.7,18.4,0,0,0
Manila,14.596,120.977,2025-10-13T06:00:00,26,26,0,12.6,3.6,25.5,9,0,0
Manila,14.596,120.977,2025-10-13T07:00:00,27.6,24.3,0,14.4,10.4,37.8,59,0.2,1
Manila,14.596,120.977,2025-10-13T08:00:00,27.1,24.4,0,17.6,7.2,50,308,1.1,3
Manila,14.596,120.977,2025-10-13T09:00:00,28.4,25.1,0,28.1,15.4,33,395,1.4,4
Manila,14.596,120.977,2025-10-13T10:00:00,31,26,0.1,27.4,11.2,55.2,625,2.3,6
Manila,14.596,120.977,2025-10-13T11:00:00,31.5,24.4,0.1,32,8.4,58.7,106,0.4,1
Manila,14.596,120.977,2025-10-13T12:00:00,30,25,0.1,30.6,7.7,90.5,177,0.6,2
Manila,14.596,120.977,2025-10-13T13:00:00,31,25,0.1,32.8,7.7,88.9,174,0.6,2
Manila,14.596,120.977,2025-10-13T14:00:00,30.3,25.1,0.1,33.8,7.6,75.3,180,0.6,2
Manila,14.596,120.977,2025-10-13T15:00:00,30,26,0,18,7.6,89.2,140,0.5,1
Manila,14.596,120.977,2025-10-13T16:00:00,27,26,0,16.2,3.6,99.9,46,0.2,0
Manila,14.596,120.977,2025-10-13T17:00:00,27.9,25.2,0,15.8,3.7,95.7,1,0,0
Manila,14.596,120.977,2025-10-13T18:00:00,27.6,24.7,0,15.1,5.7,86.3,0,0,0
Manila,14.596,120.977,2025-10-13T19:00:00,27.6,25.1,0,11.9,9.8,86.3,0,0,0
Manila,14.596,120.977,2025-10-13T20:00:00,26.5,24.9,0,10.8,1.1,98.5,0,0,0
Manila,14.596,120.977,2025-10-13T21:00:00,28,26,0,7.9,1.9,88.9,0,0,0
Manila,14.596,120.977,2025-10-13T22:00:00,27.4,25.6,0,7.2,7.4,92,0,0,0
Manila,14.596,120.977,2025-10-13T23:00:00,26.4,25,0,8.6,3.5,52,0,0,0
Manila,14.596,120.977,2025-10-14T00:00:00,27,27,0,7.2,5.1,88.6,0,0,0
Manila,14.596,120.977,2025-10-14T01:00:00,27,27,0.1,9,3.6,25.2,0,0,0
Manila,14.596,120.977,2025-10-14T02:00:00,25.4,24.6,0.1,8.6,1.4,62.6,0,0,0
Manila,14.596,120.977,2025-10-14T03:00:00,26,26,0,7.6,3.7,25.2,0,0,0
Manila,14.596,120.977,2025-10-14T04:00:00,26.2,26.2,0.1,9.4,9.2,88.9,0,0,0
Manila,14.596,120.977,2025-10-14T05:00:00,25.3,24.3,0,9.4,3.9,54.7,0,0,0
Manila,14.596,120.977,2025-10-14T06:00:00,27,25,0.1,8.3,8.5,94.9,2,0,0
Manila,14.596,120.977,2025-10-14T07:00:00,26.8,25.9,0,12.6,5.6,89,16,0.1,0
Manila,14.596,120.977,2025-10-14T08:00:00,25.8,25,0.1,16.6,3.9,99.7,37,0.1,0
Manila,14.596,120.977,2025-10-14T09:00:00,26,26,0.1,32.4,3.6,99.9,36,0.1,0
Manila,14.596,120.977,2025-10-14T10:00:00,26,26,0.1,36.7,1.8,99.9,107,0.4,1
Manila,14.596,120.977,2025-10-14T11:00:00,27,24.6,0.1,37.8,4,98.3,115,0.4,1
Manila,14.596,120.977,2025-10-14T12:00:00,27.6,25.5,0.1,37.1,11.2,87.5,64,0.2,1
Manila,14.596,120.977,2025-10-14T13:00:00,28,26,0.1,34.2,7.6,90.4,97,0.3,1
Manila,14.596,120.977,2025-10-14T14:00:00,27.4,24.5,1.5,31.7,4.3,100,141,0.5,1
Manila,14.596,120.977,2025-10-14T15:00:00,27.6,25.5,0.1,22.7,10.9,99.9,113,0.4,1
Manila,14.596,120.977,2025-10-14T16:00:00,28.4,25.6,0,19.4,10.9,99.9,77,0.3,1
Manila,14.596,120.977,2025-10-14T17:00:00,28.2,25.2,0,18.4,3.7,100,20,0.1,0
Manila,14.596,120.977,2025-10-14T18:00:00,27.6,24.6,0,17.6,6.6,83.9,0,0,0
Manila,14.596,120.977,2025-10-14T19:00:00,26.8,24.6,0,16.9,8,32.8,0,0,0
Manila,14.596,120.977,2025-10-14T20:00:00,26.4,24.7,0,18.7,3.9,81.6,0,0,0
Manila,14.596,120.977,2025-10-14T21:00:00,28,25,0,19.1,3.6,25.2,0,0,0
Manila,14.596,120.977,2025-10-14T22:00:00,27,26,0,18.4,1.8,25.2,0,0,0
Manila,14.596,120.977,2025-10-14T23:00:00,26,25,0,17.3,0.5,66.4,0,0,0
Manila,14.596,120.977,2025-10-15T00:00:00,27,26,0,16.6,3.6,88.9,0,0,0
Manila,14.596,120.977,2025-10-15T01:00:00,27,26,0,15.8,0.1,88.9,0,0,0
Manila,14.596,120.977,2025-10-15T02:00:00,25.9,24.5,0,18,3.5,79.2,0,0,0
Manila,14.596,120.977,2025-10-15T03:00:00,26,26,0,13.7,5.4,25.2,0,0,0
Manila,14.596,120.977,2025-10-15T04:00:00,26,26,0,13.7,0.1,55.2,0,0,0
Manila,14.596,120.977,2025-10-15T05:00:00,25.3,24.5,0,12.6,3.5,85.3,0,0,0
Manila,14.596,120.977,2025-10-15T06:00:00,27,26,0,14.8,14.7,90.8,0,0,0
Manila,14.596,120.977,2025-10-15T07:00:00,26,25,0,15.1,16.5,99.9,7,0,0
Manila,14.596,120.977,2025-10-15T08:00:00,25.4,24.4,0.1,20.9,4,100,29,0.1,0
Manila,14.596,120.977,2025-10-15T09:00:00,26.8,25.4,0.1,26.6,10,92.5,26,0.1,0
Manila,14.596,120.977,2025-10-15T10:00:00,26,26,0.1,27.7,9.4,99.9,52,0.2,1
Manila,14.596,120.977,2025-10-15T11:00:00,26.2,24.8,0.1,28.1,4.1,89.3,177,0.6,2
Manila,14.596,120.977,2025-10-15T12:00:00,29,25,0.1,33.8,3.7,89.2,226,0.8,2
Manila,14.596,120.977,2025-10-15T13:00:00,29,26,0.1,34.9,11.2,89.2,247,0.9,2
Manila,14.596,120.977,2025-10-15T14:00:00,29.5,24.4,0,33.8,4.3,91.1,331,1.2,3
Manila,14.596,120.977,2025-10-15T15:00:00,29,26,0,21.6,12.9,90.8,46,0.2,0
Manila,14.596,120.977,2025-10-15T16:00:00,29,26,0,19.8,1.9,99.9,42,0.2,0
Manila,14.596,120.977,2025-10-15T17:00:00,29,25.8,0,17.6,3.3,94.6,22,0.1,0
Manila,14.596,120.977,2025-10-15T18:00:00,28,26,0.1,16.6,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-15T19:00:00,28,26,0,15.8,3.6,88.9,0,0,0
Manila,14.596,120.977,2025-10-15T20:00:00,27.4,25.4,0,15.8,0.1,84.5,0,0,0
Manila,14.596,120.977,2025-10-15T21:00:00,28,26,0,15.8,0,25.2,0,0,0
Manila,14.596,120.977,2025-10-15T22:00:00,27.8,27,0,16.2,3,25.2,0,0,0
Manila,14.596,120.977,2025-10-15T23:00:00,26.4,25.2,0,13.7,3.6,19,0,0,0
Manila,14.596,120.977,2025-10-16T00:00:00,27.8,27,0,22.3,6.6,55,0,0,0
Manila,14.596,120.977,2025-10-16T01:00:00,27,26,0,8.6,5.4,55,0,0,0
Manila,14.596,120.977,2025-10-16T02:00:00,25.8,25,0,9.4,4.4,86.2,0,0,0
Manila,14.596,120.977,2025-10-16T03:00:00,26,25,0,13.7,5.4,88.7,0,0,0
Manila,14.596,120.977,2025-10-16T04:00:00,25.8,25.8,0,15.8,4,91,0,0,0
Manila,14.596,120.977,2025-10-16T05:00:00,25.3,24.5,0,17.6,3.5,84.7,0,0,0
Manila,14.596,120.977,2025-10-16T06:00:00,26,26,0,16.9,0.1,88.9,4,0,0
Manila,14.596,120.977,2025-10-16T07:00:00,27,26,0,18.7,0.1,89.2,27,0.1,0
Manila,14.596,120.977,2025-10-16T08:00:00,26.1,25.1,0,25.6,3.8,89.5,89,0.3,1
Manila,14.596,120.977,2025-10-16T09:00:00,28.2,24.4,0,30.6,8.1,83.9,241,0.9,2
Manila,14.596,120.977,2025-10-16T10:00:00,30,25,0,31.7,7.6,89.2,269,1,3
Manila,14.596,120.977,2025-10-16T11:00:00,29.2,24.3,0,36,4.7,82.2,518,1.9,5
Manila,14.596,120.977,2025-10-16T12:00:00,31,25,0,39.6,9.5,89.2,565,2,6
Manila,14.596,120.977,2025-10-16T13:00:00,33,24,0,39.2,11.3,55.4,187,0.7,2
Manila,14.596,120.977,2025-10-16T14:00:00,32.4,23.4,0,34.2,7.7,55.3,203,0.7,2
Manila,14.596,120.977,2025-10-16T15:00:00,31.2,23.6,0,29.9,13.7,54.4,145,0.5,1
Manila,14.596,120.977,2025-10-16T16:00:00,30.6,24.2,0,29.5,15.1,55.4,83,0.3,1
Manila,14.596,120.977,2025-10-16T17:00:00,30.5,24.1,0,24.8,7.9,89.6,27,0.1,0
Manila,14.596,120.977,2025-10-16T18:00:00,30,25,0,22,9.4,89.2,0,0,0
Manila,14.596,120.977,2025-10-16T19:00:00,30,25,0,20.2,12.9,89.2,0,0,0
Manila,14.596,120.977,2025-10-16T20:00:00,28.4,24.6,0,20.5,5,84.8,0,0,0
Manila,14.596,120.977,2025-10-16T21:00:00,29,25,0,20.9,9.4,89.2,0,0,0
Manila,14.596,120.977,2025-10-16T22:00:00,28,25,0,21.6,5.4,55.4,0,0,0
Manila,14.596,120.977,2025-10-16T23:00:00,27.4,24.7,0,21.6,0.8,65.4,0,0,0
Manila,14.596,120.977,2025-10-17T00:00:00,28,26,0,17.6,5.4,89.2,0,0,0
Manila,14.596,120.977,2025-10-17T01:00:00,28,25,0,11.2,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-17T02:00:00,26.8,24.9,0,9,0.5,78.7,0,0,0
Manila,14.596,120.977,2025-10-17T03:00:00,28,25,0.4,25.9,1.8,89.2,0,0,0
Manila,14.596,120.977,2025-10-17T04:00:00,27,26,0.8,29.5,5.4,90.4,0,0,0
Manila,14.596,120.977,2025-10-17T05:00:00,25.8,24.7,0.1,14.4,1.2,56.2,0,0,0
Manila,14.596,120.977,2025-10-17T06:00:00,27,26,0,9,3.6,89.2,4,0,0
Manila,14.596,120.977,2025-10-17T07:00:00,27,26,0.1,16.9,5.4,89.2,43,0.2,0
Manila,14.596,120.977,2025-10-17T08:00:00,27.1,25.5,0,18.4,3.9,69.6,153,0.6,2
Manila,14.596,120.977,2025-10-17T09:00:00,30,25,0.1,22.7,7.6,88.9,330,1.2,3
Manila,14.596,120.977,2025-10-17T10:00:00,30.4,24.7,0.3,38.5,8.9,62,352,1.3,4
Manila,14.596,120.977,2025-10-17T11:00:00,30.4,24,0.1,39.6,8,89.8,325,1.2,3
Manila,14.596,120.977,2025-10-17T12:00:00,30.4,25.7,0.1,39.6,11.3,84.9,367,1.3,4
Manila,14.596,120.977,2025-10-17T13:00:00,31,26,0.1,38.2,11.2,90.4,473,1.7,5
Manila,14.596,120.977,2025-10-17T14:00:00,32.7,23.9,0,36,7.8,80.2,431,1.6,4
Manila,14.596,120.977,2025-10-17T15:00:00,32,24,0,26.3,9.4,90.4,181,0.7,2
Manila,14.596,120.977,2025-10-17T16:00:00,30.2,24.7,0,24.8,12,92.3,86,0.3,1
Manila,14.596,120.977,2025-10-17T17:00:00,30.7,24,0,21.2,6.8,60.6,27,0.1,0
Manila,14.596,120.977,2025-10-17T18:00:00,29.4,24.2,0,13,6.2,81.3,0,0,0
Manila,14.596,120.977,2025-10-17T19:00:00,29.4,23.4,0,10.1,12.2,56.7,0,0,0
Manila,14.596,120.977,2025-10-17T20:00:00,28.9,23.6,0,9,8,78.5,0,0,0
Manila,14.596,120.977,2025-10-17T21:00:00,30,24,0,10.1,7.5,90.1,0,0,0
Manila,14.596,120.977,2025-10-17T22:00:00,29,25,0,11.5,9.3,88.9,0,0,0
Manila,14.596,120.977,2025-10-17T23:00:00,27.4,24.2,0,11.9,3.5,65.8,0,0,0
Manila,14.596,120.977,2025-10-18T00:00:00,28,25,0,10.8,3.7,55.2,0,0,0
Manila,14.596,120.977,2025-10-18T01:00:00,28,26,0.1,11.9,3.6,25.2,0,0,0
Manila,14.596,120.977,2025-10-18T02:00:00,25.1,24.4,0.1,13,3.3,14.4,0,0,0
Manila,14.596,120.977,2025-10-18T03:00:00,27,26,0,7.2,1.9,25.5,0,0,0
Manila,14.596,120.977,2025-10-18T04:00:00,27,26,0,5,5.4,25.2,0,0,0
Manila,14.596,120.977,2025-10-18T05:00:00,25.4,23.5,0,7.9,3.8,24.7,0,0,0
Manila,14.596,120.977,2025-10-18T06:00:00,28,24,0,9.7,9.3,55.4,14,0.1,0
Manila,14.596,120.977,2025-10-18T07:00:00,28,25,0.1,22,7.5,90.4,125,0.5,1
Manila,14.596,120.977,2025-10-18T08:00:00,28.8,24.3,0,25.6,7.4,19.1,264,1,3
Manila,14.596,120.977,2025-10-18T09:00:00,30,25,0.1,28.1,7.5,90.4,510,1.8,5
Manila,14.596,120.977,2025-10-18T10:00:00,29.6,24.2,0.1,32.4,7.4,89.9,334,1.2,3
Manila,14.596,120.977,2025-10-18T11:00:00,30.1,25,0.1,37.1,9,59.6,288,1,3
Manila,14.596,120.977,2025-10-18T12:00:00,30,27,0.1,37.8,5.4,99.9,169,0.6,2
Manila,14.596,120.977,2025-10-18T13:00:00,29,26,0.2,34.9,9.4,99.9,288,1,3
Manila,14.596,120.977,2025-10-18T14:00:00,31,24.3,0,24.1,10.5,95.5,283,1,3
Manila,14.596,120.977,2025-10-18T15:00:00,31.2,24.5,0.1,20.9,18.5,77.3,154,0.6,2
Manila,14.596,120.977,2025-10-18T16:00:00,30.4,24,0,28.8,26.6,77.3,99,0.4,1
Manila,14.596,120.977,2025-10-18T17:00:00,29.6,23.7,0.2,27,11.7,90.9,13,0,0
Manila,14.596,120.977,2025-10-18T18:00:00,29.6,24,0,14.4,17.8,84.9,0,0,0
Manila,14.596,120.977,2025-10-18T19:00:00,29.8,23.5,0,13.7,19.2,82.3,0,0,0
Manila,14.596,120.977,2025-10-18T20:00:00,28,23.4,0,14,5.5,57.8,0,0,0
Manila,14.596,120.977,2025-10-18T21:00:00,29,24,0.1,9.7,16.5,88.9,0,0,0
Manila,14.596,120.977,2025-10-18T22:00:00,29.4,25,0.1,38.9,24.1,92.5,0,0,0
Manila,14.596,120.977,2025-10-18T23:00:00,26.8,24.4,0.1,13.7,5.2,91.9,0,0,0
Manila,14.596,120.977,2025-10-19T00:00:00,27,25.1,0.4,20.9,13.8,92.5,0,0,0
Manila,14.596,120.977,2025-10-19T01:00:00,26,25,0.5,21.2,9.3,89.2,0,0,0
Manila,14.596,120.977,2025-10-19T02:00:00,25.8,24.2,0.9,27.4,4.9,96.8,0,0,0
Manila,14.596,120.977,2025-10-19T03:00:00,26.8,24.6,0.8,33.5,9.6,87.5,0,0,0
Manila,14.596,120.977,2025-10-19T04:00:00,26.8,24.7,1,30.6,11.8,89.9,0,0,0
Manila,14.596,120.977,2025-10-19T05:00:00,25.2,24.2,0.9,26.6,4.4,100,0,0,0
Manila,14.596,120.977,2025-10-19T06:00:00,24.5,23.8,1,25.6,10.8,99,4,0,0
Manila,14.596,120.977,2025-10-19T07:00:00,24.6,23.8,0.7,20.5,8.8,99,51,0.2,1
Manila,14.596,120.977,2025-10-19T08:00:00,25.1,24.2,0.4,16.2,9,99,174,0.6,2
Manila,14.596,120.977,2025-10-19T09:00:00,25.3,24.4,0.3,13,4.3,100,51,0.2,1
Manila,14.596,120.977,2025-10-19T10:00:00,25.4,24.6,1.1,12.2,8.5,100,165,0.6,2
Manila,14.596,120.977,2025-10-19T11:00:00,25.8,24.5,2,9.7,11.1,99.7,55,0.2,1
Manila,14.596,120.977,2025-10-19T12:00:00,26.4,25.7,4,11.9,16.4,98,110,0.4,1
Manila,14.596,120.977,2025-10-19T13:00:00,25.8,24.8,4.3,19.1,10.8,100,142,0.5,1
Manila,14.596,120.977,2025-10-19T14:00:00,26.4,24.7,3.8,19.8,10.8,100,128,0.5,1
Manila,14.596,120.977,2025-10-19T15:00:00,26.3,25,7.2,22.7,8.3,100,52,0.2,1
Manila,14.596,120.977,2025-10-19T16:00:00,26.2,24.7,6.3,23.4,8.2,100,30,0.1,0
Manila,14.596,120.977,2025-10-19T17:00:00,26,24.7,4.8,25.6,4.1,99,4,0,0
Manila,14.596,120.977,2025-10-19T18:00:00,26,24.8,4.1,26.6,7.8,98,0,0,0
Manila,14.596,120.977,2025-10-19T19:00:00,26,24.8,3.3,25.6,4.5,94.2,0,0,0
Manila,14.596,120.977,2025-10-19T20:00:00,25.8,24.7,3.7,20.5,0.4,98.6,0,0,0
Manila,14.596,120.977,2025-10-19T21:00:00,26.1,24.7,2.2,18.4,4.2,98.3,0,0,0
Manila,14.596,120.977,2025-10-19T22:00:00,27.8,25.8,0.7,20.2,9.2,87.4,0,0,0
Manila,14.596,120.977,2025-10-19T23:00:00,25.9,24.6,0.1,21.6,4.5,79.5,0,0,0
Manila,14.596,120.977,2025-10-20T00:00:00,27,26,0,21.2,7.6,89.3,0,0,0
Manila,14.596,120.977,2025-10-20T01:00:00,27.4,25.5,0,20.2,9.9,33,0,0,0
Manila,14.596,120.977,2025-10-20T02:00:00,26.4,23.9,0,19.1,8.1,15.6,0,0,0
Manila,14.596,120.977,2025-10-20T03:00:00,27.4,25.7,0,21.6,12.8,30.4,0,0,0
Manila,14.596,120.977,2025-10-20T04:00:00,27,26,0,20.2,11.2,25.5,0,0,0
Manila,14.596,120.977,2025-10-20T05:00:00,28.7,28,0,19.1,14.8,22,0,0,0
Manila,14.596,120.977,2025-10-20T06:00:00,27.4,25.4,0,17.6,14.2,56.7,12,0,0
Manila,14.596,120.977,2025-10-20T07:00:00,27.8,25.6,0,18,15,32.6,50,0.2,1
Manila,14.596,120.977,2025-10-20T08:00:00,28.2,24.3,0,23.4,7.6,16,216,0.8,2
Manila,14.596,120.977,2025-10-20T09:00:00,29.2,25.4,0,27.4,17.9,57,468,1.7,5
Manila,14.596,120.977,2025-10-20T10:00:00,30.4,25,0,33.1,21.8,38,379,1.4,4
Manila,14.596,120.977,2025-10-20T11:00:00,32.4,24.1,0,33.1,9.6,73.9,611,2.2,6
Manila,14.596,120.977,2025-10-20T12:00:00,33,25,0,32.4,14.8,25.5,618,2.2,6
Manila,14.596,120.977,2025-10-20T13:00:00,32.2,23.9,0,31.3,21,42.3,257,0.9,3
Manila,14.596,120.977,2025-10-20T14:00:00,33,23,0.1,30.2,11.9,92.1,286,1,3
Manila,14.596,120.977,2025-10-20T15:00:00,33,24,0,25.9,14.7,55.4,172,0.6,2
Manila,14.596,120.977,2025-10-20T16:00:00,33,24,0,25.2,12.9,55.4,81,0.3,1
Manila,14.596,120.977,2025-10-20T17:00:00,32.1,23,0,20.9,5.2,95.5,19,0.1,0
Manila,14.596,120.977,2025-10-20T18:00:00,31,25,0,16.9,9.4,55.4,0,0,0
Manila,14.596,120.977,2025-10-20T19:00:00,30,26,0,14.4,7.5,25.5,0,0,0
Manila,14.596,120.977,2025-10-20T20:00:00,28.7,24.5,0,14.4,4.1,60.7,0,0,0
Manila,14.596,120.977,2025-10-20T21:00:00,29,26,0,14,7.6,25,0,0,0
Manila,14.596,120.977,2025-10-20T22:00:00,29,25,0,11.2,9.4,50,0,0,0
Manila,14.596,120.977,2025-10-20T23:00:00,27,24.3,0,7.9,0.9,64.1,0,0,0
Manila,14.596,120.977,2025-10-21T00:00:00,29,25,0,7.9,5.4,25.2,0,0,0
Manila,14.596,120.977,2025-10-21T01:00:00,28,25,0,10.8,3.7,25.2,0,0,0
Manila,14.596,120.977,2025-10-21T02:00:00,26.1,24.3,0,12.6,3.9,71.2,0,0,0
Manila,14.596,120.977,2025-10-21T03:00:00,28,26,0,7.9,3.6,55,0,0,0
Manila,14.596,120.977,2025-10-21T04:00:00,27,26,0,7.6,5.4,55,0,0,0
Manila,14.596,120.977,2025-10-21T05:00:00,25.4,24.4,0,7.6,0.6,54.1,0,0,0
Manila,14.596,120.977,2025-10-21T06:00:00,27.2,24.4,0,7.6,6.3,54.1,19,0.1,0
Manila,14.596,120.977,2025-10-21T07:00:00,28.6,25,0,12.2,8.4,57,46,0.2,0
Manila,14.596,120.977,2025-10-21T08:00:00,28.8,24.3,0,16.9,4.1,14.4,191,0.7,2
Manila,14.596,120.977,2025-10-21T09:00:00,30.2,24.7,0,18.7,8.1,33,139,0.5,1
Manila,14.596,120.977,2025-10-21T10:00:00,30.2,24.7,0,22.3,6.7,56.6,144,0.5,1
Manila,14.596,120.977,2025-10-21T11:00:00,30.9,24.4,0,23.4,7.8,71.3,441,1.6,4
Manila,14.596,120.977,2025-10-21T12:00:00,31,26,0.1,23,9.4,88.9,526,1.9,5
Manila,14.596,120.977,2025-10-21T13:00:00,29,27,0,22.3,11.2,90.4,110,0.4,1
Manila,14.596,120.977,2025-10-21T14:00:00,27.8,25.4,0.1,21.2,4.6,94.6,46,0.2,0
Manila,14.596,120.977,2025-10-21T15:00:00,29.5,23.9,0,24.5,13.9,84.3,84,0.3,1
Manila,14.596,120.977,2025-10-21T16:00:00,32,25,0.3,22.7,5.5,49.8,66,0.2,1
Manila,14.596,120.977,2025-10-21T17:00:00,31.3,24.8,0.4,21.2,7.9,40,12,0,0
Manila,14.596,120.977,2025-10-21T18:00:00,29.4,24.2,0,11.2,12.9,32.8,0,0,0
Manila,14.596,120.977,2025-10-21T19:00:00,29.4,24.2,0,8.6,13.5,44.9,0,0,0
Manila,14.596,120.977,2025-10-21T20:00:00,28.2,24.9,0,7.6,1.2,50.9,0,0,0
Manila,14.596,120.977,2025-10-21T21:00:00,28.6,25,0.1,8.3,11,27.6,0,0,0
Manila,14.596,120.977,2025-10-21T22:00:00,29.2,25.4,0,7.9,8,30,0,0,0
Manila,14.596,120.977,2025-10-21T23:00:00,26.8,24.7,0,7.6,1.9,55,0,0,0
Manila,14.596,120.977,2025-10-22T00:00:00,29,26,0,7.2,5.4,88.7,0,0,0
Manila,14.596,120.977,2025-10-22T01:00:00,28,25.1,0,7.2,8.5,81,0,0,0
Manila,14.596,120.977,2025-10-22T02:00:00,26.4,24.2,0,6.1,4.5,60.3,0,0,0
Manila,14.596,120.977,2025-10-22T03:00:00,28,25,0,9.7,3.6,89.9,0,0,0
Manila,14.596,120.977,2025-10-22T04:00:00,28,25,0,8.6,3.6,25,0,0,0
Manila,14.596,120.977,2025-10-22T05:00:00,25.6,24.1,0,7.2,1,15.6,0,0,0
Manila,14.596,120.977,2025-10-22T06:00:00,26.8,24,0,9,7.8,54,12,0,0
Manila,14.596,120.977,2025-10-22T07:00:00,27.6,24.7,0,10.1,10.7,35,38,0.1,0
Manila,14.596,120.977,2025-10-22T08:00:00,27.9,24.5,0,14.4,0.5,24.7,216,0.8,2
Manila,14.596,120.977,2025-10-22T09:00:00,30,24.3,0,21.2,11.6,54,435,1.6,4
Manila,14.596,120.977,2025-10-22T10:00:00,31,24.7,0,20.9,15.3,30,608,2.2,6
Manila,14.596,120.977,2025-10-22T11:00:00,31.6,24.3,0,23,7.8,69.4,272,1,3
Manila,14.596,120.977,2025-10-22T12:00:00,34,24,0.1,24.5,9.4,50.3,657,2.4,7
Manila,14.596,120.977,2025-10-22T13:00:00,34,25,0.1,25.9,9.4,50,320,1.2,3
Manila,14.596,120.977,2025-10-22T14:00:00,33.1,23,0.1,25.9,8,62.7,390,1.4,4
Manila,14.596,120.977,2025-10-22T15:00:00,30.8,24.2,0.1,22.7,11.6,80,76,0.3,1
Manila,14.596,120.977,2025-10-22T16:00:00,31,25,0.2,15.8,9.4,90.4,13,0,0
Manila,14.596,120.977,2025-10-22T17:00:00,28.4,25.6,0.2,14.8,6.7,59.6,11,0,0
Manila,14.596,120.977,2025-10-22T18:00:00,26.8,23.6,0,11.5,8.5,57,0,0,0
Manila,14.596,120.977,2025-10-22T19:00:00,28,25,0,9.4,5.4,25.2,0,0,0
Manila,14.596,120.977,2025-10-22T20:00:00,27,25,0.1,8.3,0.4,26.5,0,0,0
Manila,14.596,120.977,2025-10-22T21:00:00,29,26,0.1,7.6,3.6,55.2,0,0,0
Manila,14.596,120.977,2025-10-22T22:00:00,29,25,0.1,6.5,5.4,55,0,0,0
Manila,14.596,120.977,2025-10-22T23:00:00,26.3,24.7,0,5.4,3.7,15.2,0,0,0
Manila,14.596,120.977,2025-10-23T00:00:00,28,26,0.1,7.6,3.6,55.2,0,0,0
Manila,14.596,120.977,2025-10-23T01:00:00,28,25,0.1,9,5.4,25,0,0,0
Manila,14.596,120.977,2025-10-23T02:00:00,25.5,24.3,0,9.4,0.4,45.2,0,0,0
Manila,14.596,120.977,2025-10-23T03:00:00,28,26,0,10.8,1.8,55,0,0,0
Manila,14.596,120.977,2025-10-23T04:00:00,27,25,0,10.1,0.1,88.7,0,0,0
Manila,14.596,120.977,2025-10-23T05:00:00,25.4,24.4,0,10.4,0.3,74.1,0,0,0
